TE,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
LTR24B,220.0,218.0,755.0,215.0,199.0,165.0,236.0,209.0,183.0,27.0,159.0,159.0,145.0,214.0,240.0,230.0,149.0,215.0,284.0,168.0,125.0,152.0,202.0,262.0,242.0,201.0,124.0,194.0,214.0,184.0,184.0,166.0,162.0,149.0,417.0,188.0,212.0,117.0,241.0,210.0,302.0,179.0,280.0,202.0,198.0,179.0,179.0,135.0,194.0,292.0,183.0,198.0,140.0,145.0,138.0,326.0,119.0,103.0,145.0,219.0,190.0,191.0,150.0,338.0,171.0,168.0
LTR26B,96.6515,81.5861,39.4927,93.1406,84.2485,100.623,68.692,61.2021,69.3661,18.1663,63.3363,164.043,40.9299,87.7485,113.498,221.206,57.3612,108.496,70.534,86.1085,48.9953,43.6881,28.2477,88.6761,85.0079,64.1017,71.1702,69.367,79.9697,56.6164,68.5489,59.895,47.9725,65.7035,70.5107,46.9353,146.621,100.124,48.1677,81.6782,85.0416,49.4058,340.471,85.2632,68.761,45.3905,47.7436,69.5092,89.1855,141.323,108.734,90.5857,54.2273,67.653,53.3283,83.3056,45.8274,22.8923,61.9631,89.5931,56.7425,89.2351,39.6925,241.876,93.908,75.2564
LTR26E,65.3485,46.4139,69.5073,59.8594,72.7515,62.3767,76.308,58.7979,38.6339,5.83368,38.6637,115.957,22.0701,66.2515,100.502,171.794,47.6388,44.5036,130.466,68.8915,36.0047,49.3119,50.7523,145.324,87.9921,49.8983,55.8298,62.633,80.0303,66.3836,49.4511,76.105,34.0275,85.2965,104.489,37.0647,105.379,59.8759,74.8323,58.3218,89.9584,35.5942,257.529,53.7368,57.239,49.6095,43.2564,69.4908,50.8145,104.677,65.2663,64.4143,27.7727,51.347,54.6717,59.6944,48.1726,30.1077,40.0369,64.4069,40.2575,56.7649,34.3075,167.166,68.092,38.7436
LTR27,124.041,144.665,66.7599,107.391,111.283,87.2863,85.5519,103.019,87.1864,18.0,73.1374,196.971,96.0283,94.2114,234.489,208.822,62.4735,154.847,148.354,181.633,91.4219,79.0358,98.269,140.81,148.282,138.924,95.2691,98.0066,135.29,86.0475,85.5766,78.4453,125.853,112.961,91.346,88.5862,119.899,93.838,87.28,172.817,191.627,130.906,235.417,105.921,103.123,88.6192,83.3581,79.9491,87.5016,209.666,105.119,114.491,97.2864,114.116,93.1558,110.16,70.7421,84.0424,85.5023,103.15,94.7686,92.1443,116.928,159.739,120.891,100.108
LTR27C,192.307,148.371,104.214,131.75,126.364,102.416,116.416,124.715,163.287,26.5204,116.805,193.11,91.7784,139.825,157.899,304.322,108.111,181.619,120.824,198.152,102.388,164.168,116.434,181.376,155.65,156.599,113.892,122.961,130.699,107.446,133.292,109.621,113.485,115.253,136.89,117.484,124.375,81.0762,133.386,238.753,180.566,141.742,298.199,113.83,104.725,120.236,99.3811,105.442,139.543,219.649,162.071,154.596,122.97,123.173,109.746,175.487,107.815,77.4059,123.075,112.65,107.96,152.132,137.39,258.158,148.989,157.424
LTR27D,3.27028,11.1298,1.23566,2.45284,8.48131,7.68155,4.85381,8.67349,2.59736,0.0,0.0,21.7804,3.01294,6.52569,24.4626,61.482,2.46489,20.0108,4.85939,13.2004,12.8439,3.92924,3.54777,6.4461,9.24374,8.0945,13.7507,15.5087,4.17558,5.52373,11.9895,5.7563,16.9889,10.1691,0.0,12.1132,28.9928,4.36563,13.9825,6.36277,2.16439,1.70571,73.0966,4.52563,5.22867,8.00915,6.15291,13.0531,6.29664,12.6509,13.11,13.8647,13.0064,8.28226,11.4394,24.4955,1.56833,5.28459,5.12732,10.9767,12.1705,4.58138,3.57539,48.5245,14.6626,1.23319
LTR27E,63.7297,69.8702,47.7643,68.6535,53.5187,29.3184,31.1462,53.4145,62.4026,9.0,36.0,78.2196,74.1234,37.4743,58.6686,90.6089,46.5351,58.2742,31.1406,80.9142,16.1919,60.0708,24.4522,43.5539,55.8217,43.9055,58.2493,39.4913,83.9396,45.5503,35.0687,48.2437,30.0111,23.8649,42.0,27.8868,56.1898,28.6344,41.0175,86.9504,67.8356,48.2943,135.638,41.4744,56.9386,45.9909,26.8471,32.9469,53.7034,79.9121,47.89,45.1353,24.9936,59.7177,57.5606,61.5045,50.4317,29.7154,67.8727,54.0233,62.8295,30.4186,29.4246,61.5666,68.5296,48.7668
LTR28,326.976,382.956,200.33,274.176,239.93,230.173,274.803,269.059,264.438,60.5727,182.949,315.021,278.626,239.441,416.301,406.802,170.955,388.583,492.078,337.553,252.672,208.829,238.816,493.964,440.007,261.527,257.418,196.774,357.032,295.181,320.011,324.94,241.075,361.512,323.609,249.269,249.701,173.694,314.68,438.924,371.185,249.122,352.707,259.544,279.82,201.073,195.626,180.261,219.347,382.759,294.085,373.272,372.107,262.0,207.898,378.319,187.619,145.19,224.478,215.068,202.254,295.777,216.339,210.233,330.692,225.199
LTR28B,154.0,135.0,88.0,95.0,143.0,113.0,128.0,112.0,108.0,33.0,98.0,200.0,95.0,81.0,206.0,263.0,86.0,137.0,132.0,185.0,65.0,92.0,102.0,154.0,173.0,130.0,162.0,108.0,151.0,119.0,122.0,81.0,107.0,106.0,118.0,111.0,147.0,116.0,109.0,119.0,153.0,113.0,292.0,147.0,151.0,117.0,147.0,107.0,114.0,220.0,131.0,166.0,119.0,109.0,102.0,114.0,103.0,75.0,123.0,137.0,117.0,88.0,88.0,221.0,171.0,96.0
LTR28C,328.018,249.368,237.765,294.883,279.585,243.094,251.227,260.414,276.494,79.2424,251.739,444.721,182.933,233.143,414.321,495.836,223.771,365.079,323.143,280.705,176.84,192.391,233.975,358.864,347.642,277.172,223.379,256.92,279.422,269.45,239.162,225.32,274.936,290.029,262.542,259.329,309.608,209.416,267.314,294.534,403.99,282.349,630.072,283.398,344.191,223.495,197.531,216.82,195.866,382.307,345.539,369.64,309.068,213.802,155.749,311.733,216.089,161.61,166.883,322.893,259.739,272.195,236.332,410.655,308.631,230.955
LTR2B,1865.6,2697.0,1655.0,1778.6,2030.36,1964.31,1414.0,1860.29,2134.36,526.151,956.448,1968.22,2550.9,2948.44,2191.77,1565.31,1818.0,2523.87,1441.47,2211.56,3648.0,1121.51,1722.0,1851.23,1577.42,1841.0,1287.04,1656.28,1828.28,1585.03,1351.65,1281.31,1192.25,1262.51,1821.0,1640.0,1325.21,1836.39,1924.37,2921.02,2105.14,2140.38,2016.41,2371.7,2180.08,1700.4,1043.25,1111.93,1212.02,2923.55,2159.33,2133.94,4475.0,2023.0,1112.23,3951.0,1040.27,966.272,1564.31,2161.28,1473.0,2301.05,1368.0,1869.96,1620.0,1993.72
LTR33A,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
LTR33B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
LTR33C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTR34,27.0,44.0,28.0,15.0,23.0,26.0,10.0,34.0,35.0,9.0,21.0,45.0,17.0,23.0,32.0,100.0,16.0,21.0,27.0,32.0,27.0,29.0,20.0,19.0,53.0,24.0,17.0,30.0,25.0,23.0,21.0,10.0,28.0022,13.0,38.0,11.0,39.0,39.0,22.0,51.0,13.0,25.0,95.0,22.0,34.0,21.0,17.0,18.0,23.0,52.0,27.0,54.0,28.0,23.0,34.0,48.0,15.0,9.0,15.0,31.0,22.0,36.0,25.0,92.0,28.0,24.0
LTR35B,10.0,12.0,13.0,7.0,9.01268,2.0,5.41654,5.0,5.0,0.0,2.0,16.3099,6.0,4.0,3.45109,24.2722,10.4935,8.0,8.7504,20.8704,2.0,4.0,6.0,8.91094,13.8424,5.0,9.0,5.0,4.0,7.35656,5.0,12.0,5.0,10.075,8.79812,6.42285,10.5526,7.0,10.0,21.0,19.4304,11.0,24.3566,2.36918,5.0,5.04477,4.0,3.0,14.8594,27.0,5.0,13.5283,8.0,7.13759,5.0,6.67588,2.24575,2.0,11.0,8.0,4.0,4.0,4.41782,29.5508,15.1515,11.9223
LTR36,122.0,109.0,106.0,71.0,88.0,44.0,121.0,133.0,74.0,28.0,84.0,100.0,56.0,73.0,100.0,142.0,106.0,89.0,148.0,97.0,65.0,63.0,62.0,127.0,132.0,111.0,107.0,114.0,84.0,130.0,107.0,89.0,99.0,114.0,117.0,94.0,88.0,55.0,114.0,160.0,132.0,81.0,153.0,83.0,96.0,77.0,114.0,93.0,115.0,128.0,74.0,99.0,86.0,88.0,70.0,115.0,79.0,61.0,53.0,111.0,88.0,94.0,70.0,107.0,122.0,120.0
LTR37A,24.0,30.0,22.0,29.0,44.0,29.0,22.0,41.0,25.0,8.0,35.0,42.0,27.0,39.0,38.0,37.0,15.0,34.0,47.0,53.0,44.0,35.0,35.0,42.0,34.0,31.0,40.0,25.0,39.0,42.0,32.0,16.0,33.0,40.0,34.0,38.0,49.0,32.0,28.0,29.0,58.0,42.0,78.0,49.0,41.0,30.0,29.0,32.0,52.0,53.0,46.0,42.0,20.0,42.0,24.0,48.0,16.0,21.0,31.0,40.0,37.0,32.0,41.0,105.0,28.0,35.0
LTR3A,702.205,524.237,438.337,497.818,562.039,433.081,498.718,531.788,535.809,90.3976,403.866,690.636,573.886,463.0,817.367,653.565,464.906,637.449,610.534,630.039,408.394,426.843,417.829,694.201,639.782,580.683,463.553,703.633,696.539,464.728,435.762,465.273,431.601,524.113,625.114,381.585,495.61,374.351,521.84,847.755,616.867,472.547,690.695,452.453,447.477,484.45,411.566,397.975,496.108,904.152,613.888,735.651,615.216,476.716,427.652,548.809,380.87,347.278,419.866,498.818,658.634,468.067,414.863,671.626,660.26,563.835
LTR3B,405.597,250.554,253.972,279.873,300.702,221.727,276.0,259.64,328.486,66.1854,258.873,421.383,163.716,209.828,380.927,466.823,229.602,330.917,331.628,379.134,185.0,261.809,284.831,341.266,342.794,349.71,299.027,261.673,388.477,254.263,280.333,255.925,224.325,244.113,235.599,235.601,300.165,176.363,288.829,346.338,400.505,314.963,549.55,309.041,310.72,252.89,276.453,241.385,281.654,500.756,274.074,288.021,284.378,262.276,237.115,397.795,232.432,215.902,251.394,289.951,322.514,266.154,208.646,454.544,399.055,268.748
LTR40A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02845,0.0,0.0,2.06344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02971,0.0,0.0,0.0,0.0,0.0,5.44411,0.0,1.0182,0.0,0.0,0.0,2.04445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01311,0.0
LTR40B,96.6644,63.8393,34.9189,127.342,164.512,87.0911,78.387,99.1487,124.053,6.1357,76.0214,89.996,97.1645,71.1387,134.985,86.914,82.0328,81.0973,102.672,110.71,72.386,88.2992,117.374,106.715,153.503,82.3948,90.2706,74.3791,123.444,92.9181,84.876,78.4895,84.0822,64.6428,96.0089,114.264,57.8804,73.0223,82.2264,117.575,133.09,109.282,107.524,104.844,109.23,85.8363,86.9926,75.2819,111.096,121.587,94.6714,70.4591,53.6092,130.816,82.1751,146.237,72.3283,57.5607,97.8957,119.497,105.557,82.5829,69.1786,135.555,80.3203,110.634
LTR41B,5.19145,3.44802,0.0,5.40354,5.29044,5.01248,6.30135,1.15528,6.33766,1.0,2.16995,8.55385,1.17715,10.1275,10.1069,22.6264,4.0,4.7814,6.27729,17.9459,1.11064,3.0,1.12997,7.03016,7.0,0.0,0.0,5.54894,15.5669,1.05864,6.0,4.0,5.35484,6.39842,5.12434,0.0,5.50108,3.39301,1.05999,7.99655,3.03769,0.0,10.2622,2.653,1.1546,4.0,6.0,1.03566,3.09127,16.9928,4.26191,3.29297,0.0,3.27777,1.0816,2.20497,1.0822,1.0,7.55004,4.0,3.09519,4.10857,12.6533,23.9766,1.07451,0.0
LTR41C,10.5148,10.8848,4.0,16.6536,15.1055,6.83476,2.13579,3.65257,2.15258,3.0,5.58165,22.9821,3.74677,1.17395,22.3132,27.9733,11.0,10.2357,1.06246,14.0716,12.6789,5.0,8.27065,14.9067,5.0,3.1437,6.0,4.60831,12.6104,6.47752,11.0,9.0,5.48576,6.5423,6.19935,8.93477,10.2401,8.2732,9.73326,23.9683,5.0839,2.0,21.7437,10.4175,7.31378,6.0,6.0,4.19265,6.24533,8.67604,13.1806,10.2076,8.78746,5.63876,3.33414,12.5577,2.22475,3.0,9.96411,12.0,8.33997,8.29144,1.38869,14.0118,9.91099,4.35853
LTR43B,15.6165,16.3863,13.7515,26.6622,14.0917,16.3222,15.5284,14.3836,23.7736,0.0,13.2504,51.3683,8.44483,17.0,49.7009,103.297,13.0884,28.4218,39.0542,8.19641,15.6372,19.4011,19.152,38.5893,26.6253,30.113,11.0748,23.2438,37.2721,4.06609,16.1819,23.3024,18.871,25.2183,11.1284,11.177,31.9501,18.2444,11.2597,28.3476,33.917,40.3079,108.369,27.5519,41.1371,12.8042,16.7123,20.1192,11.4767,37.9544,32.9416,31.1613,29.2645,23.4489,6.0,34.0158,6.40458,11.128,15.0,11.3182,23.6655,12.2036,9.75427,43.1484,32.7862,15.308
LTR43_I,23.0,20.0,23.0,29.0,20.0,28.0,13.0,27.0,55.0,9.0,11.0,48.0,19.0,57.0,55.0,98.0,25.0,22.0,33.0,16.0,14.0,8.0,11.0,28.0,17.0,19.0,9.0,59.0,35.0,12.0,19.0,12.0,15.0,29.0,14.0,11.0,55.0,9.0,16.0,142.0,40.0,22.0,105.0,12.0,30.0,23.0,21.0,18.0,41.0,68.0,107.0,23.0,11.0,16.0,22.0,29.0,9.0,8.0,9.0,20.0,42.0,70.0,16.0,70.0,36.0,15.0
LTR44,14.0,13.0,9.0,12.0,14.0,11.0,16.0,13.0,10.0,2.0,17.0,28.0,11.0,9.0,20.0,28.0,22.0,12.0,17.0,36.0,16.0,10.0,10.0,22.0,15.0,15.0,23.0,13.0,34.0,17.0,16.0,9.0,12.0,15.0,35.0,28.0,28.0,33.0,16.0,47.0,9.0,15.0,74.0,9.0,9.0,11.0,25.0,7.0,22.0,51.0,24.0,32.0,19.0,19.0,20.0,13.0,13.0,6.0,35.0,28.0,13.0,20.0,13.0,74.0,14.0,19.0
LTR45,13.0,8.0,2.0,12.0,12.0,8.0,10.0,3.0,10.0,5.0,2.0,58.0,11.0,7.0,25.0,51.0,12.0,15.0,6.0,22.0,3.0,2.0,5.0,11.0,5.0,12.0,5.0,6.0,6.0,9.0,13.0,11.0,14.0,7.0,14.0,7.0,36.0,13.0,9.0,19.0,22.0,9.0,74.0,16.0,29.0,8.0,6.0,13.0,14.0,24.0,6.0,17.0,0.0,14.0,9.0,21.0,5.0,8.0,3.0,6.0,19.0,10.0,6.0,38.0,25.0,3.0
LTR45C,153.0,117.0,101.0,99.0,123.0,103.0,98.0,129.0,86.0,27.0,119.0,145.0,66.0,69.0,147.0,202.0,110.0,123.0,124.0,120.0,78.0,128.0,69.0,138.0,132.0,115.0,86.0,108.0,123.0,98.0,120.0,104.0,121.0,115.0,123.0,100.0,98.0,108.0,132.0,141.0,188.0,136.0,242.0,99.0,114.0,94.0,129.0,85.0,144.0,191.0,153.0,113.0,90.0,106.0,113.0,116.0,87.0,75.0,99.0,108.0,94.0,140.0,85.0,164.0,123.0,123.0
LTR47B,5.0,5.0,1.0,5.0,5.0,4.17067,1.0,2.0,2.0,0.0,2.0,15.2943,2.0,1.0,11.0,20.5403,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,3.0,1.0,7.0,1.0,4.0,3.0,2.0,8.0,0.0,2.0,16.2753,3.0,14.0,2.0,3.0,1.0,2.0,5.0,3.0,7.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,19.0,3.08648,10.0,5.0,13.1433,4.0,3.0
LTR47B2,8.0,33.0,15.0,16.0,13.0,19.8293,12.0,18.0,18.0,3.0,15.0,86.7057,20.0,21.0,51.0,91.4597,11.0,22.0,16.0,44.0,15.0,14.0,13.0,21.0,28.0,17.0,25.0,39.0,37.0,11.0,17.0,16.0,20.0,18.0,16.0,12.0,35.0,24.0,27.0,72.0,42.0,30.0,99.7247,20.0,23.0,26.0,26.0,14.0,28.0,43.0,20.0,27.0,17.0,16.0,25.0,18.0,8.0,8.0,22.0,22.0,31.9135,24.0,14.0,76.8567,42.0,10.0
LTR48,70.4779,92.6658,58.0,90.0,94.0,54.0,89.0,52.0,81.0,15.0,54.0,123.0,57.634,51.0,100.0,154.5,48.0,69.0,80.0,107.187,52.0,52.0,46.0,97.0,73.0,66.0,49.0,68.0,77.0,58.0,80.0,39.0,62.0,92.0,88.0,39.0,95.4293,58.0,73.0,71.4011,88.4505,84.0,228.554,86.0,57.0,42.6381,61.0,90.0,81.0,136.452,65.0414,85.0,52.0,47.0,60.0,101.0,56.0,46.0,40.0,54.0,55.0,51.0,56.0,181.96,99.0,64.0
LTR50,6.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,8.0,0.0,0.0,7.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,6.0,2.0,18.0,1.0,0.0,4.0,1.0,3.0,1.0,5.0,4.0,7.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,4.0,6.0,0.0,14.0,4.0,3.0
LTR52,45.0,69.0,21.0,35.0,27.0,43.0,25.0,23.0,27.0,11.0,23.0,32.0,25.0,20.0,44.0,22.0,22.0,35.0,44.0,39.0,24.0,34.0,28.0,22.0,48.0,29.0,43.0,15.0,39.0,41.0,21.0,18.0,28.0,19.0,22.0,29.0,10.0,18.0,46.0,49.0,50.0,50.0,17.0,29.0,32.0,26.0,21.0,31.0,35.0,50.0,21.0,43.0,37.0,46.0,24.0,35.0,28.0,18.0,30.0,51.0,17.0,34.0,41.0,57.0,23.0,25.0
LTR53,45.0,30.0,36.0,31.0,54.0,25.0,48.0,46.0,38.0,7.0,29.0,20.0,35.0,71.0,54.0,51.0,26.0,21.0,49.0,21.0,16.0,25.0,21.0,32.0,62.0,36.0,52.0,57.0,28.0,49.0,36.0,30.0,16.0,23.0,28.0,37.0,43.0,15.0,30.0,46.0,54.0,45.0,30.0,63.0,76.0,33.0,46.0,51.0,48.0,25.0,27.0,25.0,35.0,19.0,18.0,52.0,42.0,17.0,93.0,41.0,33.0,25.0,11.0,27.0,30.0,69.0
LTR53B,42.0,34.0,9.0,18.0,24.0,50.0,19.0,24.0,21.0,3.0,21.0,40.0,20.0,22.0,51.0,56.0,14.0,34.0,17.0,28.0,20.0,30.0,25.0,27.0,24.0,21.0,32.0,18.0,32.0,22.0,29.0,24.0,26.0,26.0,15.0,26.0,31.0,13.0,20.0,33.0,47.0,27.0,48.0,27.0,30.0,16.0,20.0,42.0,20.0,36.0,36.0,18.0,22.0,19.0,19.0,43.0,27.0,26.0,21.0,42.0,30.0,21.0,27.0,42.0,36.0,32.0
LTR55,6.0,7.0,2.0,11.0,5.0,9.0,5.0,3.0,2.0,0.0,1.0,12.0,0.0,1.0,5.0,32.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,7.0,5.0,4.0,3.0,2.0,5.0,1.0,9.0,3.0,5.0,5.0,0.0,1.0,15.0,1.0,4.0,2.0,1.0,2.0,51.0,2.0,2.0,8.0,6.0,2.0,3.0,7.0,9.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,9.0,28.0,10.0,3.0
LTR58,19.0,21.0,15.0,15.0,21.0,27.0,5.0,13.0,17.0,5.0,15.0,14.0,25.0,24.0,21.0,16.0,19.0,34.0,12.0,22.0,11.0,12.0,33.0,20.0,17.0,29.0,11.0,14.0,22.0,13.0,20.0,33.0,27.0,14.0,20.0,18.0,21.0,20.0,12.0,9.0,27.0,11.0,23.0,26.0,13.0,29.0,13.0,4.0,16.0,33.0,26.0,29.0,15.0,25.0,14.0,26.0,32.0,13.0,17.0,22.0,26.0,16.0,36.0,20.0,17.0,27.0
LTR60,92.0,93.0,29.0,97.0,88.0,116.0,78.0,109.0,92.0,41.0,67.0,82.0,109.0,114.0,71.0,47.0,97.0,82.0,116.0,68.0,64.0,64.0,88.0,187.0,182.0,69.0,117.0,124.0,102.0,87.0,104.0,76.0,58.0,80.0,60.0,98.0,39.0,81.0,96.0,38.0,202.0,153.0,23.0,143.0,96.0,59.0,34.0,36.0,62.0,71.0,59.0,109.0,87.0,56.0,60.0,77.0,75.0,39.0,90.0,136.0,68.0,86.0,58.0,70.0,71.0,99.0
LTR69,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,17.0,3.0,0.0,2.0,0.0,0.0,36.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,14.0,3.0,0.0
LTR70,554.0,351.0,581.0,461.0,385.0,286.0,458.0,626.0,619.0,105.0,420.0,275.0,377.0,447.0,447.0,339.0,393.0,400.0,763.0,336.0,230.0,492.0,456.0,667.0,441.0,415.0,346.0,885.0,445.0,395.0,481.0,375.0,416.0,445.0,352.0,431.0,286.0,185.0,547.0,325.0,626.0,606.0,412.0,312.0,423.0,365.0,287.0,180.0,586.0,518.0,483.0,400.0,356.0,481.0,290.0,345.0,350.0,370.0,272.0,458.0,411.0,281.0,441.0,491.0,520.0,534.0
LTR72,56.0,55.0,41.0,53.0,73.0,42.0,48.0,55.0,82.0,11.0,35.0,54.0,43.0,57.0,66.0,101.0,46.0,62.0,46.0,59.0,35.0,32.0,38.0,58.0,44.0,71.0,47.0,53.0,65.0,55.0,44.0,45.0,55.0,40.0,59.0,40.0,64.0,41.0,56.0,79.0,53.0,43.0,82.0,61.0,36.0,34.0,49.0,34.0,53.0,115.0,72.0,59.0,32.0,50.0,37.0,59.0,33.0,29.0,32.0,49.0,64.0,60.0,54.0,76.0,53.0,64.0
LTR73,36.0,66.0,27.0,55.0,63.0,49.0,46.0,43.0,29.0,9.0,28.0,67.0,25.0,38.0,94.0,109.0,35.0,52.0,67.0,53.0,47.0,30.0,38.0,73.0,43.0,58.0,28.0,38.0,50.0,37.0,58.0,41.0,28.0,55.0,50.0,25.0,68.0,40.0,28.0,74.0,47.0,43.0,140.0,49.0,53.0,26.0,58.0,35.0,65.0,85.0,60.0,53.0,39.0,47.0,53.0,51.0,36.0,37.0,39.0,48.0,46.0,33.0,38.0,121.0,43.0,45.0
LTR75,4.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,0.0,2.0,5.0,0.0,2.0,7.0,7.0,3.0,4.0,5.0,3.0,5.0,10.0,9.0,1.0,6.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,9.0,3.0,5.0,7.0,5.0,2.0,2.0,2.0,12.0,6.0,6.0,8.0,5.0,2.0,8.0,2.0,8.0,3.0,1.0,8.0,4.0,0.0,5.0,10.0,5.0,4.0,7.0,3.0,7.0,1.0,4.0,14.0,2.0,2.0
LTR79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
LTR7C,365.762,252.609,349.635,268.111,235.443,255.252,246.868,266.12,430.184,40.0,265.355,324.651,255.542,294.528,398.491,516.607,255.669,280.47,323.363,337.592,281.164,263.269,309.571,289.497,293.102,301.1,214.243,267.485,368.002,234.601,234.126,215.266,228.292,204.832,283.617,362.416,299.298,214.189,261.369,439.151,305.098,253.0,486.06,298.62,209.0,266.902,217.419,239.256,266.0,444.536,342.122,395.364,375.727,234.658,297.935,251.557,241.15,136.0,219.565,270.535,332.932,278.725,275.375,449.71,332.914,396.173
LTR80A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
LTR81AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
