TE,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
LTR18C,94.0,88.0,55.0,54.0,52.0,40.0,64.0,72.0,45.0,9.0,52.0,73.0,68.0,57.0,103.0,109.0,39.0,81.0,107.0,109.0,106.0,35.0,47.0,100.0,110.0,57.0,122.0,103.0,92.0,83.0,75.0,63.0,50.0,51.0,120.0,50.0,58.0,68.0,82.0,144.0,105.0,63.0,85.0,86.0,76.0,47.0,27.0,45.0,32.0,112.0,49.0,50.0,72.0,38.0,49.0,62.0,41.0,41.0,48.0,66.0,56.0,66.0,46.0,90.0,63.0,55.0
LTR1B0,150.359,87.711,120.709,73.6637,59.6459,57.6081,71.1712,54.9273,85.3603,26.7827,26.6113,174.794,65.1207,66.5053,113.678,267.605,34.85,81.8753,89.2785,110.777,66.0564,29.5283,47.5356,170.616,63.4977,87.2696,53.5405,63.2981,134.223,71.4015,62.3372,125.937,49.1948,73.9292,267.951,52.1499,166.762,46.9667,92.0082,139.87,52.4581,57.3162,226.667,62.8926,63.0952,50.9235,43.0307,71.3527,75.7006,91.9946,66.9426,108.369,101.154,64.6016,62.6644,50.7437,50.1393,29.7937,39.3029,56.9049,53.9632,93.6328,52.7391,111.822,268.694,45.5204
LTR1C,54.8218,94.3332,51.877,78.9635,39.5011,40.6409,53.3254,64.2869,64.6408,16.3465,51.7323,73.5197,58.4388,47.8814,80.8821,134.029,42.9685,88.0923,69.2077,132.935,50.0686,57.9792,29.5215,54.4414,79.483,68.3544,61.2227,39.012,96.2715,54.2601,50.1689,63.5581,51.086,44.8649,96.7713,47.9792,76.6122,87.1641,64.8723,206.168,111.175,53.944,132.07,60.9491,61.5665,60.1345,25.7736,61.3345,49.3715,152.605,52.2319,77.8435,59.0846,66.6334,64.8293,58.3655,38.8131,53.247,75.2098,78.6137,64.1486,51.6162,54.4076,75.978,93.5167,59.8066
LTR1C1,21.6182,26.6221,24.6723,19.9772,14.5363,32.4228,7.74275,21.5975,9.13909,2.22156,13.7965,50.4917,23.5951,25.8103,39.4438,45.0338,9.38967,38.58,12.9531,42.718,4.33559,8.40851,11.6983,17.5152,20.619,31.3724,21.6233,29.4332,29.2901,14.7099,8.72941,20.7008,13.5903,20.2674,15.933,9.71413,26.733,13.3031,10.7994,24.7316,55.6023,43.6911,54.4677,29.4218,29.62,21.0092,9.03681,22.5555,5.05851,46.6315,16.259,33.894,23.7458,15.0407,24.0672,24.2313,16.7317,6.5249,14.2603,15.5908,17.2009,13.8491,15.4437,35.1369,28.0792,19.7684
LTR1C2,6.55995,9.72412,2.45069,11.6246,6.96253,5.93635,3.93188,8.11561,2.22013,5.43198,2.47125,17.3608,3.44174,7.3083,10.5841,30.4905,8.64188,13.3276,11.8621,13.3467,7.5958,4.6123,6.78021,8.04343,6.89794,10.9715,11.7671,3.88573,10.2665,6.03006,7.10169,5.44726,6.32378,4.46752,14.2957,9.30664,10.1616,12.795,11.3282,12.8106,10.2222,1.36492,25.1846,3.62908,5.81358,12.8563,8.18963,11.7332,8.57003,14.341,6.50914,12.2625,6.16965,6.32585,11.3339,2.40321,1.14709,1.22806,8.52989,9.79541,11.0142,8.53465,12.1488,12.4739,16.5053,6.30275
LTR1C3,10.0,12.3206,14.0,8.0,10.0,12.0,18.0,9.0,16.0,3.0,7.0,32.6277,25.5243,14.0,26.09,53.4469,16.0,14.0,36.977,24.0,3.0,6.0,9.0,12.0,7.0,13.3017,13.3869,20.6691,16.1719,19.0,19.0,27.2939,13.0,17.4002,49.0,11.0,31.4931,36.7379,20.0,37.0,13.0,17.0,74.2781,15.0,7.0,20.0,8.0,13.3768,8.0,33.4222,12.0,20.0,7.0,25.0,14.7696,8.0,7.30807,9.0,18.0,21.0,14.4614,16.0,12.0,45.4111,24.8988,10.1222
LTR1F1,120.067,77.6988,53.0211,83.7042,53.8629,45.8349,41.9996,48.6321,48.782,19.8819,53.7698,205.299,72.7778,50.6325,113.089,301.375,71.3591,78.628,67.5715,102.234,40.9474,56.0445,64.4785,50.3797,86.5287,99.6642,111.476,42.9313,109.339,49.3202,55.9371,97.1637,45.6772,66.0824,62.5581,61.6109,191.32,45.4387,60.1626,178.22,98.9953,99.7928,283.026,41.0807,55.6127,45.3372,82.0326,76.8909,54.7984,125.963,75.3792,72.3266,60.1893,65.816,48.5965,74.945,40.7811,46.7411,79.4847,71.1066,129.575,44.4856,44.7661,93.779,116.815,51.5853
LTR21C,25.0,5.0,32.0,15.0,6.0,8.0,11.0,6.0,6.0,3.0,2.0,46.0,5.0,10.0,28.0,55.0,7.0,4.0,8.0,7.0,3.0,3.0,8.0,11.0,9.0,12.0,11.0,14.0,22.0,12.0,10.0,13.0,2.0,6.0,27.0,8.0,35.0,6.0,13.0,6.0,20.0,8.0,79.0,4.0,11.0,4.0,2.0,13.0,7.0,16.0,14.0,6.0,10.0,11.0,7.0,4.0,5.0,6.0,2.0,7.0,19.0,10.0,6.0,22.0,24.0,2.0
LTR22B,97.6339,127.142,92.0263,86.4694,97.2357,110.429,87.0329,112.671,82.0725,12.6422,62.3489,113.791,75.1338,97.9339,143.704,196.642,89.6176,116.656,144.849,154.554,55.3377,58.5271,90.683,138.453,117.411,98.312,75.529,131.724,140.018,68.8586,89.2039,82.5213,70.977,91.7939,168.937,71.6042,82.9384,92.3616,113.626,286.522,150.574,63.5126,223.973,122.607,92.8815,81.6382,73.4064,63.4501,74.1786,263.491,99.8277,117.871,126.43,82.0963,103.514,100.49,50.0639,31.8323,112.566,110.719,93.3846,154.164,71.4368,200.952,139.508,88.2302
LTR22B2,220.0,277.0,179.0,270.0,210.0,193.0,177.0,242.0,269.0,48.0,180.0,199.0,231.0,253.0,261.0,186.0,223.0,301.0,230.0,242.0,196.0,204.0,205.0,240.0,270.0,257.0,271.0,265.0,248.0,197.0,212.0,158.0,222.0,135.0,245.0,172.0,145.0,129.0,268.0,332.0,325.0,227.0,177.0,287.0,182.0,288.0,233.0,161.0,219.0,341.0,306.0,373.0,396.0,254.0,149.0,271.0,137.0,123.0,251.0,276.0,241.0,227.0,180.0,232.0,226.0,294.0
LTR24,83.0,84.0,59.0,98.0,84.0,81.0,53.0,105.0,76.0,26.0,68.0,79.0,57.0,111.0,125.0,116.0,93.0,95.0,65.0,79.0,54.0,65.0,69.0,62.0,109.0,71.0,89.0,100.0,79.0,85.0,72.0,64.0,67.0,57.0,74.0,54.0,87.0,60.0,96.0,67.0,152.0,114.0,187.0,61.0,100.0,61.0,66.0,68.0,114.0,170.0,107.0,78.0,96.0,74.0,58.0,80.0,60.0,53.0,74.0,99.0,65.0,92.0,66.0,189.0,64.0,118.0
LTR24B,220.0,218.0,755.0,215.0,199.0,165.0,236.0,209.0,183.0,27.0,159.0,159.0,145.0,214.0,240.0,230.0,149.0,215.0,284.0,168.0,125.0,152.0,202.0,262.0,242.0,201.0,124.0,194.0,214.0,184.0,184.0,166.0,162.0,149.0,417.0,188.0,212.0,117.0,241.0,210.0,302.0,179.0,280.0,202.0,198.0,179.0,179.0,135.0,194.0,292.0,183.0,198.0,140.0,145.0,138.0,326.0,119.0,103.0,145.0,219.0,190.0,191.0,150.0,338.0,171.0,168.0
LTR25,208.0,173.0,120.0,233.0,162.0,155.0,74.0,155.0,238.0,42.0,125.0,185.0,153.0,170.0,213.0,201.0,151.0,197.0,167.0,170.0,93.0,148.0,237.0,164.0,165.0,140.0,102.0,132.0,225.0,123.0,168.0,146.0,97.0,113.0,184.0,176.0,137.0,86.0,149.0,163.0,195.0,187.0,154.0,169.0,156.0,150.0,180.0,138.0,263.0,281.0,184.0,197.0,148.0,233.0,112.0,200.0,92.0,87.0,84.0,212.0,184.0,140.0,170.0,216.0,194.0,173.0
LTR26E,65.3485,46.4139,69.5073,59.8594,72.7515,62.3767,76.308,58.7979,38.6339,5.83368,38.6637,115.957,22.0701,66.2515,100.502,171.794,47.6388,44.5036,130.466,68.8915,36.0047,49.3119,50.7523,145.324,87.9921,49.8983,55.8298,62.633,80.0303,66.3836,49.4511,76.105,34.0275,85.2965,104.489,37.0647,105.379,59.8759,74.8323,58.3218,89.9584,35.5942,257.529,53.7368,57.239,49.6095,43.2564,69.4908,50.8145,104.677,65.2663,64.4143,27.7727,51.347,54.6717,59.6944,48.1726,30.1077,40.0369,64.4069,40.2575,56.7649,34.3075,167.166,68.092,38.7436
LTR27C,192.307,148.371,104.214,131.75,126.364,102.416,116.416,124.715,163.287,26.5204,116.805,193.11,91.7784,139.825,157.899,304.322,108.111,181.619,120.824,198.152,102.388,164.168,116.434,181.376,155.65,156.599,113.892,122.961,130.699,107.446,133.292,109.621,113.485,115.253,136.89,117.484,124.375,81.0762,133.386,238.753,180.566,141.742,298.199,113.83,104.725,120.236,99.3811,105.442,139.543,219.649,162.071,154.596,122.97,123.173,109.746,175.487,107.815,77.4059,123.075,112.65,107.96,152.132,137.39,258.158,148.989,157.424
LTR27E,63.7297,69.8702,47.7643,68.6535,53.5187,29.3184,31.1462,53.4145,62.4026,9.0,36.0,78.2196,74.1234,37.4743,58.6686,90.6089,46.5351,58.2742,31.1406,80.9142,16.1919,60.0708,24.4522,43.5539,55.8217,43.9055,58.2493,39.4913,83.9396,45.5503,35.0687,48.2437,30.0111,23.8649,42.0,27.8868,56.1898,28.6344,41.0175,86.9504,67.8356,48.2943,135.638,41.4744,56.9386,45.9909,26.8471,32.9469,53.7034,79.9121,47.89,45.1353,24.9936,59.7177,57.5606,61.5045,50.4317,29.7154,67.8727,54.0233,62.8295,30.4186,29.4246,61.5666,68.5296,48.7668
LTR32,196.0,162.0,162.0,143.0,206.0,142.0,172.0,150.0,138.0,30.0,133.0,272.0,100.0,157.0,277.0,348.0,127.0,178.0,186.0,196.0,115.0,129.0,114.0,166.0,210.0,174.0,200.0,175.0,149.0,145.0,133.0,128.0,99.0,163.0,187.0,112.0,173.0,134.0,172.0,285.0,230.0,139.0,325.0,152.0,202.0,122.0,163.0,170.0,115.0,291.0,162.0,189.0,153.0,136.0,136.0,199.0,108.0,78.0,131.0,208.0,168.0,166.0,85.0,228.0,214.0,141.0
LTR33A,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
LTR33C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTR35,36.9286,53.6283,35.9874,27.121,26.3118,31.728,14.335,36.9244,30.2065,3.59125,26.7459,41.8863,14.0658,20.5751,31.3153,52.2665,22.0304,34.6862,35.061,63.6183,26.3419,15.0556,25.8534,16.9981,32.7113,21.2714,31.5026,17.4131,39.6065,17.6411,23.0303,17.7337,26.6806,19.1471,37.9314,19.0699,23.0457,33.5041,29.7186,86.107,34.6658,26.35,79.9518,24.3344,31.0647,20.0314,23.0739,25.9254,26.5247,94.6897,38.1174,18.4826,25.6953,14.8919,29.2254,24.649,19.8267,13.9359,34.8475,29.3355,33.9917,59.6833,25.0356,46.6322,44.708,26.2214
LTR35A,202.071,157.372,146.013,167.879,226.676,156.272,98.2484,166.076,171.794,26.4088,129.254,170.804,193.934,230.425,253.234,135.461,182.476,192.314,187.189,207.511,165.658,73.9444,143.147,233.091,204.446,211.729,122.497,133.587,189.394,175.002,165.97,106.266,190.319,114.778,167.27,328.507,110.402,98.4959,163.281,182.893,233.904,217.65,104.692,195.296,125.935,193.924,124.926,123.075,141.616,294.31,204.883,252.989,234.305,268.971,124.775,297.675,174.928,80.0641,158.153,214.664,192.008,190.317,172.547,124.817,163.141,239.856
LTR35B,10.0,12.0,13.0,7.0,9.01268,2.0,5.41654,5.0,5.0,0.0,2.0,16.3099,6.0,4.0,3.45109,24.2722,10.4935,8.0,8.7504,20.8704,2.0,4.0,6.0,8.91094,13.8424,5.0,9.0,5.0,4.0,7.35656,5.0,12.0,5.0,10.075,8.79812,6.42285,10.5526,7.0,10.0,21.0,19.4304,11.0,24.3566,2.36918,5.0,5.04477,4.0,3.0,14.8594,27.0,5.0,13.5283,8.0,7.13759,5.0,6.67588,2.24575,2.0,11.0,8.0,4.0,4.0,4.41782,29.5508,15.1515,11.9223
LTR36,122.0,109.0,106.0,71.0,88.0,44.0,121.0,133.0,74.0,28.0,84.0,100.0,56.0,73.0,100.0,142.0,106.0,89.0,148.0,97.0,65.0,63.0,62.0,127.0,132.0,111.0,107.0,114.0,84.0,130.0,107.0,89.0,99.0,114.0,117.0,94.0,88.0,55.0,114.0,160.0,132.0,81.0,153.0,83.0,96.0,77.0,114.0,93.0,115.0,128.0,74.0,99.0,86.0,88.0,70.0,115.0,79.0,61.0,53.0,111.0,88.0,94.0,70.0,107.0,122.0,120.0
LTR38B,26.0,56.0,14.0,44.0,26.0,34.0,28.0,62.0,34.0,2.0,31.0,76.0,35.0,33.0,44.0,153.0,22.0,49.0,52.0,106.0,13.0,26.0,19.0,27.0,63.0,37.0,33.0,40.0,46.0,37.0,50.0,17.0,41.0,28.0,42.0,26.0,68.0,64.0,47.0,96.0,54.0,42.0,154.0,28.0,37.0,33.0,55.0,26.0,39.0,115.0,45.0,39.0,41.0,47.0,54.0,47.0,30.0,16.0,58.0,36.0,58.0,56.0,28.0,115.0,67.0,23.0
LTR39,339.0,269.0,324.0,291.0,358.0,450.0,474.0,234.0,381.0,70.0,366.0,437.0,241.0,401.0,402.0,638.0,434.0,379.0,513.0,400.0,262.0,266.0,312.0,579.0,337.004,355.0,214.0,302.0,289.0,258.0,289.0,267.0,312.0,377.0,270.0,331.0,446.0,391.0,337.0,412.0,242.0,240.0,1040.0,515.0,292.0,316.0,365.0,235.0,612.0,822.0,503.0,357.0,473.0,376.0,276.0,528.0,302.0,223.0,331.0,388.0,334.0,362.0,201.0,689.0,374.0,315.0
LTR3A,702.205,524.237,438.337,497.818,562.039,433.081,498.718,531.788,535.809,90.3976,403.866,690.636,573.886,463.0,817.367,653.565,464.906,637.449,610.534,630.039,408.394,426.843,417.829,694.201,639.782,580.683,463.553,703.633,696.539,464.728,435.762,465.273,431.601,524.113,625.114,381.585,495.61,374.351,521.84,847.755,616.867,472.547,690.695,452.453,447.477,484.45,411.566,397.975,496.108,904.152,613.888,735.651,615.216,476.716,427.652,548.809,380.87,347.278,419.866,498.818,658.634,468.067,414.863,671.626,660.26,563.835
LTR3B,405.597,250.554,253.972,279.873,300.702,221.727,276.0,259.64,328.486,66.1854,258.873,421.383,163.716,209.828,380.927,466.823,229.602,330.917,331.628,379.134,185.0,261.809,284.831,341.266,342.794,349.71,299.027,261.673,388.477,254.263,280.333,255.925,224.325,244.113,235.599,235.601,300.165,176.363,288.829,346.338,400.505,314.963,549.55,309.041,310.72,252.89,276.453,241.385,281.654,500.756,274.074,288.021,284.378,262.276,237.115,397.795,232.432,215.902,251.394,289.951,322.514,266.154,208.646,454.544,399.055,268.748
LTR4,226.0,146.0,97.0,152.0,139.0,91.0,103.0,295.0,74.0,70.0,98.0,120.0,115.0,242.0,149.0,196.0,124.0,89.0,108.0,154.0,106.0,143.0,120.0,159.0,140.0,137.0,111.0,114.0,199.0,118.0,141.0,112.0,221.0,114.0,156.0,115.0,142.0,127.0,138.0,153.0,307.0,140.0,286.0,96.0,335.0,126.0,93.0,93.0,83.0,204.0,126.0,99.0,138.0,131.0,95.0,126.0,86.0,87.0,123.0,154.0,178.0,196.0,196.0,196.0,182.0,127.0
LTR40A,35.8464,42.1607,19.0811,57.5656,34.488,39.6293,46.5528,84.8513,47.9473,11.8643,35.9786,54.7038,34.8355,58.7377,54.7041,35.756,32.9672,59.7377,50.3284,32.1712,74.614,19.6092,40.5639,49.2854,68.4683,36.6052,56.7294,59.4817,53.556,51.0819,68.0477,30.4728,21.9178,54.2466,37.8637,34.7361,21.0899,61.8164,44.646,45.425,44.6712,62.7178,49.032,40.0687,61.631,31.0284,25.9328,17.2329,26.6217,103.413,34.9852,92.3693,66.3908,33.1547,57.5002,63.5545,31.6317,23.4393,70.1043,46.5033,38.4433,56.2719,52.8214,51.9895,38.9638,54.0989
LTR40B,96.6644,63.8393,34.9189,127.342,164.512,87.0911,78.387,99.1487,124.053,6.1357,76.0214,89.996,97.1645,71.1387,134.985,86.914,82.0328,81.0973,102.672,110.71,72.386,88.2992,117.374,106.715,153.503,82.3948,90.2706,74.3791,123.444,92.9181,84.876,78.4895,84.0822,64.6428,96.0089,114.264,57.8804,73.0223,82.2264,117.575,133.09,109.282,107.524,104.844,109.23,85.8363,86.9926,75.2819,111.096,121.587,94.6714,70.4591,53.6092,130.816,82.1751,146.237,72.3283,57.5607,97.8957,119.497,105.557,82.5829,69.1786,135.555,80.3203,110.634
LTR41B,5.19145,3.44802,0.0,5.40354,5.29044,5.01248,6.30135,1.15528,6.33766,1.0,2.16995,8.55385,1.17715,10.1275,10.1069,22.6264,4.0,4.7814,6.27729,17.9459,1.11064,3.0,1.12997,7.03016,7.0,0.0,0.0,5.54894,15.5669,1.05864,6.0,4.0,5.35484,6.39842,5.12434,0.0,5.50108,3.39301,1.05999,7.99655,3.03769,0.0,10.2622,2.653,1.1546,4.0,6.0,1.03566,3.09127,16.9928,4.26191,3.29297,0.0,3.27777,1.0816,2.20497,1.0822,1.0,7.55004,4.0,3.09519,4.10857,12.6533,23.9766,1.07451,0.0
LTR42,37.0,41.0,26.0,31.0,41.0,29.0,21.0,28.0,36.0,8.0,29.0,41.0,27.0,25.0,62.0,73.0,20.0,39.0,36.0,49.0,25.0,8.0,13.0,39.0,25.0,34.0,31.0,47.0,57.0,24.0,21.0,40.0,33.0,25.0,29.0,22.0,44.0,22.0,32.0,71.0,32.0,21.0,94.0,23.0,17.0,34.0,17.0,25.0,25.0,53.0,50.0,31.0,19.0,32.0,18.0,19.0,17.0,10.0,23.0,28.0,32.0,35.0,19.0,72.0,40.0,41.0
LTR43_I,23.0,20.0,23.0,29.0,20.0,28.0,13.0,27.0,55.0,9.0,11.0,48.0,19.0,57.0,55.0,98.0,25.0,22.0,33.0,16.0,14.0,8.0,11.0,28.0,17.0,19.0,9.0,59.0,35.0,12.0,19.0,12.0,15.0,29.0,14.0,11.0,55.0,9.0,16.0,142.0,40.0,22.0,105.0,12.0,30.0,23.0,21.0,18.0,41.0,68.0,107.0,23.0,11.0,16.0,22.0,29.0,9.0,8.0,9.0,20.0,42.0,70.0,16.0,70.0,36.0,15.0
LTR44,14.0,13.0,9.0,12.0,14.0,11.0,16.0,13.0,10.0,2.0,17.0,28.0,11.0,9.0,20.0,28.0,22.0,12.0,17.0,36.0,16.0,10.0,10.0,22.0,15.0,15.0,23.0,13.0,34.0,17.0,16.0,9.0,12.0,15.0,35.0,28.0,28.0,33.0,16.0,47.0,9.0,15.0,74.0,9.0,9.0,11.0,25.0,7.0,22.0,51.0,24.0,32.0,19.0,19.0,20.0,13.0,13.0,6.0,35.0,28.0,13.0,20.0,13.0,74.0,14.0,19.0
LTR45C,153.0,117.0,101.0,99.0,123.0,103.0,98.0,129.0,86.0,27.0,119.0,145.0,66.0,69.0,147.0,202.0,110.0,123.0,124.0,120.0,78.0,128.0,69.0,138.0,132.0,115.0,86.0,108.0,123.0,98.0,120.0,104.0,121.0,115.0,123.0,100.0,98.0,108.0,132.0,141.0,188.0,136.0,242.0,99.0,114.0,94.0,129.0,85.0,144.0,191.0,153.0,113.0,90.0,106.0,113.0,116.0,87.0,75.0,99.0,108.0,94.0,140.0,85.0,164.0,123.0,123.0
LTR47A2,295.319,227.014,309.71,310.639,399.0,202.527,228.117,244.209,303.322,26.0,265.667,151.239,243.308,242.134,342.861,169.971,269.109,230.566,356.993,235.511,288.697,242.0,289.0,348.96,307.591,270.572,261.0,221.398,249.06,262.258,265.247,255.341,204.312,267.596,308.652,232.0,172.857,201.527,322.582,206.0,262.527,257.0,146.076,307.61,292.212,203.0,215.0,200.0,350.636,290.342,253.61,213.984,304.304,252.0,151.495,334.862,214.227,187.0,245.176,272.0,235.144,149.673,208.0,201.548,337.628,413.168
LTR50,6.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,8.0,0.0,0.0,7.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,6.0,2.0,18.0,1.0,0.0,4.0,1.0,3.0,1.0,5.0,4.0,7.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,4.0,6.0,0.0,14.0,4.0,3.0
LTR51,81.0,95.0,31.0,89.0,69.0,89.0,48.0,62.0,80.0,2.0,58.0,106.0,44.0,76.0,79.0,146.0,52.0,196.0,53.0,104.0,52.0,82.0,49.0,74.0,112.0,101.0,48.0,103.0,81.0,81.0,71.0,68.0,82.0,50.0,50.0,74.0,94.0,55.0,82.0,103.0,125.0,98.0,208.0,84.0,81.0,63.0,128.0,71.0,103.0,175.0,70.0,124.0,84.0,86.0,56.0,99.0,61.0,49.0,55.0,97.0,73.0,61.0,69.0,130.0,73.0,93.0
LTR52,45.0,69.0,21.0,35.0,27.0,43.0,25.0,23.0,27.0,11.0,23.0,32.0,25.0,20.0,44.0,22.0,22.0,35.0,44.0,39.0,24.0,34.0,28.0,22.0,48.0,29.0,43.0,15.0,39.0,41.0,21.0,18.0,28.0,19.0,22.0,29.0,10.0,18.0,46.0,49.0,50.0,50.0,17.0,29.0,32.0,26.0,21.0,31.0,35.0,50.0,21.0,43.0,37.0,46.0,24.0,35.0,28.0,18.0,30.0,51.0,17.0,34.0,41.0,57.0,23.0,25.0
LTR58,19.0,21.0,15.0,15.0,21.0,27.0,5.0,13.0,17.0,5.0,15.0,14.0,25.0,24.0,21.0,16.0,19.0,34.0,12.0,22.0,11.0,12.0,33.0,20.0,17.0,29.0,11.0,14.0,22.0,13.0,20.0,33.0,27.0,14.0,20.0,18.0,21.0,20.0,12.0,9.0,27.0,11.0,23.0,26.0,13.0,29.0,13.0,4.0,16.0,33.0,26.0,29.0,15.0,25.0,14.0,26.0,32.0,13.0,17.0,22.0,26.0,16.0,36.0,20.0,17.0,27.0
LTR59,17.2404,18.5897,6.0,23.2357,13.2504,11.2027,18.3404,27.1662,7.10328,6.0,17.1155,45.1636,24.151,16.0,25.457,76.8125,19.0,27.3299,27.0,38.606,25.1528,27.3331,14.0,29.3849,27.6312,21.0,27.1434,29.0,21.1657,19.3539,18.0,21.4117,38.8332,9.05505,29.8135,11.0781,51.4432,11.0564,23.5254,24.3335,29.2787,14.1754,122.819,19.2038,40.1738,11.2061,27.0,20.3269,67.2354,60.3799,19.7729,14.3986,10.2485,23.1225,16.225,20.0974,12.0,13.1363,18.0,43.6011,18.3297,16.1613,21.2442,78.0631,30.1566,15.2099
LTR65,55.0,36.0,49.0,34.0,85.0,54.0,31.0,65.0,29.0,6.0,29.0,61.0,22.0,57.0,62.0,33.0,33.0,38.0,37.0,32.0,49.0,46.0,23.0,54.0,84.0,27.0,47.0,44.0,26.0,27.0,32.0,18.0,49.0,37.0,17.0,24.0,35.0,40.0,38.0,30.0,69.0,52.0,22.0,61.0,43.0,17.0,29.0,20.0,92.0,42.0,32.0,52.0,45.0,34.0,36.0,90.0,45.0,24.0,76.0,38.0,40.0,37.0,29.0,42.0,42.0,49.0
LTR67B,16.0,15.0,18.0,12.0,14.0,11.0,14.0,16.0,10.0,9.0,5.0,19.0,6.0,7.0,20.0,27.0,15.0,13.0,19.0,28.0,11.0,9.0,12.0,25.0,13.0,18.0,9.0,18.0,13.0,14.0,14.0,13.0,13.0,14.0,24.0,8.0,10.0,13.0,19.0,13.0,28.0,20.0,23.0,10.0,5.0,11.0,43.0,22.0,50.0,38.0,18.0,12.0,13.0,13.0,13.0,30.0,14.0,8.0,9.0,21.0,24.0,14.0,10.0,22.0,20.0,8.0
LTR68,11.0,9.0,3.0,9.0,0.0,7.0,8.0,7.0,4.0,0.0,4.0,4.0,6.0,5.0,12.0,9.0,9.0,10.0,9.0,6.0,2.0,3.0,4.0,7.0,8.0,4.0,15.0,10.0,11.0,10.0,5.0,8.0,10.0,11.0,10.0,6.0,4.0,8.0,12.0,12.0,1.0,7.0,12.0,6.0,2.0,3.0,10.0,5.0,9.0,13.0,9.0,4.0,1.0,5.0,9.0,5.0,3.0,0.0,3.0,2.0,8.0,6.0,4.0,10.0,16.0,6.0
LTR69,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,17.0,3.0,0.0,2.0,0.0,0.0,36.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,14.0,3.0,0.0
LTR70,554.0,351.0,581.0,461.0,385.0,286.0,458.0,626.0,619.0,105.0,420.0,275.0,377.0,447.0,447.0,339.0,393.0,400.0,763.0,336.0,230.0,492.0,456.0,667.0,441.0,415.0,346.0,885.0,445.0,395.0,481.0,375.0,416.0,445.0,352.0,431.0,286.0,185.0,547.0,325.0,626.0,606.0,412.0,312.0,423.0,365.0,287.0,180.0,586.0,518.0,483.0,400.0,356.0,481.0,290.0,345.0,350.0,370.0,272.0,458.0,411.0,281.0,441.0,491.0,520.0,534.0
LTR72,56.0,55.0,41.0,53.0,73.0,42.0,48.0,55.0,82.0,11.0,35.0,54.0,43.0,57.0,66.0,101.0,46.0,62.0,46.0,59.0,35.0,32.0,38.0,58.0,44.0,71.0,47.0,53.0,65.0,55.0,44.0,45.0,55.0,40.0,59.0,40.0,64.0,41.0,56.0,79.0,53.0,43.0,82.0,61.0,36.0,34.0,49.0,34.0,53.0,115.0,72.0,59.0,32.0,50.0,37.0,59.0,33.0,29.0,32.0,49.0,64.0,60.0,54.0,76.0,53.0,64.0
LTR75,4.0,5.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,0.0,2.0,5.0,0.0,2.0,7.0,7.0,3.0,4.0,5.0,3.0,5.0,10.0,9.0,1.0,6.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,9.0,3.0,5.0,7.0,5.0,2.0,2.0,2.0,12.0,6.0,6.0,8.0,5.0,2.0,8.0,2.0,8.0,3.0,1.0,8.0,4.0,0.0,5.0,10.0,5.0,4.0,7.0,3.0,7.0,1.0,4.0,14.0,2.0,2.0
