STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0000384,ENSG00000061794,protein_coding,MRPS35,10.147828530747919,9.280299124475023,10.972359166974378,11.037437365467504,10.053482803831631,10.698132992795351,9.67335792385379,9.637229918520964,10.679389027713988,10.313705360216352,10.85883409950746,10.806243653472313,11.010625395814731,9.962110898616201,9.982638149109375,10.6421327159192,10.554404548925863,10.325220959354503,9.342537339732095,10.638528954852488,11.16070941984155,10.154666366549952,9.615544052664303,10.12376400850339,9.754712988573488,9.424444510632329,9.90506936046255,10.457874735323026,10.374518517489793,9.508859000586439,10.485795768622292,10.680019295134722,10.854006787047217,0.0,9.778755407160583,10.335165280108189,9.537085377131023,10.247481435611297,9.220173462966631,11.045466035728742,10.401643990276984,10.173881012375297,0.0,11.28321808376056,10.694154316000308,9.97867062832773,10.627939082492055,9.859224581219502,10.639166056613382,10.365023675950885,0.0,9.981919406150086,10.427322873020879,10.084275180893208,11.04122913611402,9.635648239276449,10.409958658707033,10.531816410778239,8.890445444979472,10.841096187920366,10.398840630157357,8.8401144449963,10.196227754482553,9.498762166813114,10.444291653259116,9.983376179615794
-,hsa_circ_0023936,ENSG00000073921,protein_coding,PICALM,9.033834163731283,8.282617464547613,8.689736780046632,8.869912752409395,10.053482803831631,9.476897962538448,10.257731348950815,10.3734706623488,9.09618495019657,8.31710200215793,8.773893829136796,8.960340036427954,10.274125907555636,9.208217435431425,9.331376044936254,9.794857838428593,9.47746760028988,10.084417306433608,9.342537339732095,9.552083902091239,9.445942084033765,9.444978175876745,10.462723346020642,9.8609881910327,9.170585240270496,10.253600646957457,10.267305022057293,9.972858148900636,9.080642509067893,10.093161262766387,8.401599009927368,10.16582294311007,9.048599196072768,9.595812307905282,9.778755407160583,10.30042710098911,10.53611410269837,9.248667741476957,8.957622764775927,8.24220083283935,8.083975667517997,0.0,0.0,0.0,9.832370128231702,10.425748257281803,9.721845993130964,8.7235838009458,10.416924397483266,9.103519966758297,9.899484833717615,10.758932424894649,9.364335030229082,9.821506538488435,0.0,10.527895719510783,9.273727039505347,9.532790581908136,8.628018925341975,9.635673398281856,10.077179658336195,8.518973135896285,8.46212864355981,10.37232455888833,9.35799322412826,10.175843095311892
+,hsa_circ_0001788,ENSG00000147471,protein_coding,PLPBP,10.03245728177369,9.694756456164743,9.77534875411356,10.32738071408001,9.594560198699748,9.628698579559611,10.5205693427802,9.374557801332676,10.553938120470816,10.050897646142307,9.095162600536044,9.80704912430341,10.274125907555636,10.113969347499715,10.610166011247943,10.17299460707876,10.114174545886705,9.947046657427771,10.440887332605241,9.721795353130213,10.724832705189426,10.072278654735873,10.100445324544761,10.445433468670014,11.28413537667123,9.838957017441219,10.097526337936566,10.972140151018959,10.14338196058215,10.677683436537407,9.20712440094192,10.16582294311007,8.051321051274714,0.0,10.555678495014401,10.849403370653087,9.274439298053046,10.925108224412426,10.334347583911851,11.460332878190664,9.402710113040374,11.535687666960353,12.224510929002047,10.409231283993172,10.831578674873146,10.518792107330082,12.305384066134762,12.153443056125798,10.002238615429631,9.36611719639052,11.542313489435383,9.759764740190194,10.488679762793971,10.746750501210945,0.0,10.734216304158274,9.411018657018982,9.532790581908136,10.390977338190757,10.741616689347275,11.213954548105697,10.763792416801529,10.780780292270636,9.2361265398849,11.44377383494159,11.262645496322268
-,,ENSG00000078043,protein_coding,PIAS2,8.771350142951176,9.694756456164743,10.38775565536495,9.19122398591719,8.917607491540608,7.895979034199283,9.810700814467971,11.138557525029041,8.098818572932657,9.052257049184547,9.357757289920322,9.44493911213838,0.0,8.668757298060381,9.109356824793894,8.061676979708697,8.893516656311474,8.948507472474928,9.342537339732095,9.87362758349038,9.445942084033765,8.986322567137936,9.294075661656597,9.539447891805773,9.754712988573488,9.254781933801166,9.90506936046255,10.110231154156777,9.42799471803994,8.831974763955788,8.401599009927368,9.943639824144844,9.048599196072768,10.916621307982814,8.558551176588011,7.947586514342931,9.95163732093067,9.733416799032435,10.09354264181572,9.11450260422712,9.887527823676976,0.0,0.0,0.0,0.0,9.327410766793747,7.726962319322028,7.406765883950762,10.002238615429631,9.103519966758297,8.900994584983275,0.0,8.49168885556846,9.307616532614945,0.0,0.0,8.27605595614812,8.312992738901814,0.0,7.526228971045578,9.563178725584454,10.101311346960184,7.879210149488782,7.917782503578286,0.0,0.0
+,hsa_circ_0053441,ENSG00000115760,protein_coding,BIRC6,0.0,7.699969584416641,8.497590735901614,9.19122398591719,8.182629441347284,9.114906230689074,9.159541780710585,8.639040452656399,9.90240970340207,9.729309522120593,0.0,9.222891644961985,8.108272921986705,9.295536794636421,8.846844738496173,9.51766834033286,8.118074313858761,0.0,10.234596122768657,8.875164623251438,7.643749250401442,9.444978175876745,9.878271907846392,9.709157464083683,8.586873963262784,7.261849414517099,9.098842526485521,8.97429307355666,9.42799471803994,9.094481437833807,8.209563260453182,0.0,10.368891709538335,0.0,9.29398538577579,9.03195213393189,10.410671545315708,8.513282372573418,9.220173462966631,8.825574264543567,9.081314784238913,9.367462468958406,0.0,9.632381308213896,9.373531814808764,9.327410766793747,10.306238891521065,8.402508660362686,9.640070393621219,9.103519966758297,0.0,9.981919406150086,10.151908982292124,9.307616532614945,11.04122913611402,8.829652919855082,8.952381526329267,9.725192178730167,9.474394232503151,8.936366751545956,9.662587254287448,10.216687534768829,9.874607055361956,8.914796406755553,9.165662191682337,9.177089769246765
+,hsa_circ_0000106,ENSG00000134255,protein_coding,CEPT1,8.450247232149405,8.69649625947244,9.388832087042623,8.869912752409395,10.053482803831631,7.314041792623025,0.0,10.858586727854114,9.417585743127193,9.052257049184547,0.0,8.225304017401863,8.691491680199947,8.53160823266306,9.693448372506557,9.331526667457704,7.896547077924448,9.795205949829985,8.857999134022975,9.721795353130213,8.640137728820624,9.307681628916308,10.614624205227967,0.0,8.908051454149291,8.840531422068816,10.489530205424906,8.6530819061534,8.622209762058906,8.510837905224415,8.985138742608262,9.680898390626874,9.048599196072768,11.401834875780091,10.430234747980998,8.645776774995065,9.537085377131023,0.0,9.804329423712934,8.656046694475664,11.538565660282273,10.688079463511107,0.0,0.0,7.380042119058698,11.042054755714423,9.529444961646435,9.40037532831963,9.15536662813001,9.36611719639052,7.9040093559926605,9.17563407486459,8.49168885556846,9.821506538488435,0.0,7.832820352041038,9.651700686139204,9.532790581908136,8.628018925341975,6.9451742993033925,9.078514532280519,9.324641562691221,9.682181505731121,10.083059790977206,9.679481540441826,10.345629510905523
-,hsa_circ_0007026,ENSG00000101040,protein_coding,ZMYND8,9.769698357477171,10.279138555893429,10.079889726117061,9.86837010413783,8.917607491540608,9.114906230689074,8.675123708925288,9.374557801332676,9.90240970340207,9.052257049184547,10.678365430764453,8.639135834685495,8.691491680199947,10.01452666140312,9.693448372506557,8.475363927256767,10.306656904507953,7.630952968666386,9.120515243857357,9.137686864427128,9.223894377154755,10.154666366549952,10.752044077394473,9.125056487074737,10.043915939644357,9.838957017441219,9.90506936046255,7.6566612092823725,9.321240614935366,9.508859000586439,9.647054501362927,8.945104091138699,8.634469552556117,0.0,10.292835779345282,9.698355676808092,9.274439298053046,8.927332433917469,8.957622764775927,10.046148461197589,9.887527823676976,0.0,0.0,10.730947178760495,9.181197418438616,9.327410766793747,0.0,9.208035205303599,10.002238615429631,9.103519966758297,0.0,11.080693999086163,9.605006334341155,9.958865106437095,0.0,9.413558062607768,9.121982900309593,9.048142618300513,7.311550310783533,9.742459051642395,9.662587254287448,9.324641562691221,8.876143052508073,9.72086967857284,10.164405599319924,8.179579889904135
+,hsa_circ_0006501,ENSG00000257923,protein_coding,CUX1,11.304668027116778,11.337428380118604,11.241423570346738,9.86837010413783,9.916115034577425,10.475885296131821,10.935361289444426,10.858586727854114,9.90240970340207,10.188277524257224,11.356107158583743,11.028520970828,9.689745827531677,10.987846586604581,9.331376044936254,10.44961659824362,10.435842281050132,10.432055837043148,10.926017587285148,10.720940835275139,10.544374117499409,10.508028152515807,10.462723346020642,10.786252552877237,10.169332930450981,10.5013415529755,11.382151779777834,9.651288918999095,10.867243906313345,8.510837905224415,11.30478748611376,10.358311024344589,10.953490495771186,0.0,10.292835779345282,8.26834532906432,10.758367717149683,11.448444344323933,11.540165103870711,10.51143556286196,11.722932033136436,9.95169672770957,0.0,9.410291816670979,8.95921913515195,11.042054755714423,9.044798805835804,10.791370534360874,10.154101032273923,9.95035077558816,10.221110788668303,9.759764740190194,10.07397691726007,10.498980407025018,0.0,9.635648239276449,10.994567653516267,9.725192178730167,9.474394232503151,10.93415643741191,9.215775443526667,9.517005366317068,10.333619481712754,10.613165200519367,11.163776892464139,9.177089769246765
-,hsa_circ_0002566,ENSG00000173041,protein_coding,ZNF680,0.0,8.282617464547613,9.010965937492772,10.038123598349637,9.916115034577425,9.628698579559611,9.936097821941651,9.637229918520964,9.417585743127193,9.729309522120593,10.093843048921961,9.958891159554407,9.911888668788176,8.793992731644012,9.331376044936254,10.057621525707853,9.39512448359295,7.630952968666386,9.993805723378358,9.87362758349038,9.445942084033765,0.0,9.615544052664303,8.127637975686671,10.753877752882689,9.713569334069371,9.557556372956643,8.97429307355666,9.527390756334126,10.899950025485477,8.859866650008486,11.058327974103845,10.953490495771186,10.916621307982814,10.555678495014401,9.58746327894162,0.0,0.0,9.956171155041266,9.90190217925875,0.0,9.95169672770957,0.0,10.911419554721391,9.832370128231702,9.519775109850743,10.306238891521065,8.402508660362686,11.001535095212525,9.780608039056588,9.222318968942048,9.759764740190194,9.605006334341155,10.084275180893208,11.04122913611402,9.150946692959018,9.121982900309593,9.310722738157985,9.626194497806102,9.394995011345005,9.078514532280519,9.102624088492815,10.044361289464398,0.0,10.35689352623231,8.762882787833961
+,hsa_circ_0004604,ENSG00000249319,protein_coding,AC068533.4,9.617878889170761,8.282617464547613,9.59499599458409,0.0,8.596425046558116,10.006789584035058,10.051461751141405,9.637229918520964,11.094206573318727,10.313705360216352,9.77224495510405,8.960340036427954,9.689745827531677,9.295536794636421,10.223426856664851,9.794857838428593,9.830664526303403,9.625483904997095,8.536848134175676,8.554004434597646,8.961342433229479,8.986322567137936,9.615544052664303,10.239141756517752,8.586873963262784,9.254781933801166,8.906573281969072,9.651288918999095,10.374518517489793,9.830390988608567,9.20712440094192,9.680898390626874,10.747151540220678,0.0,10.292835779345282,10.152452135504014,10.857847864206898,10.247481435611297,9.956171155041266,9.741614909404333,8.667164791463668,8.953152844233854,0.0,9.410291816670979,8.95921913515195,8.842881924330259,10.627939082492055,7.406765883950762,10.639166056613382,8.782247387880377,10.358504427660103,8.76142793163439,9.904219213584335,9.669680593468227,0.0,9.997815227247374,10.409958658707033,7.730296672814382,10.111099635920166,9.394995011345005,9.662587254287448,9.102624088492815,10.196227754482553,8.914796406755553,9.35799322412826,10.175843095311892
+,hsa_circ_0000592,ENSG00000174197,protein_coding,MGA,9.448183386290216,10.016336338477043,9.93564012420698,10.038123598349637,10.29428202531817,10.949532810445326,9.936097821941651,10.858586727854114,11.342029886474227,10.535935837056176,10.678365430764453,10.22168394437949,11.19111537183854,10.454732162178471,10.223426856664851,11.026585265907721,10.061755335600417,11.48214166930229,10.621337467546134,10.551122676248154,10.724832705189426,9.79245785758998,10.100445324544761,10.445433468670014,10.8318362917131,9.062474188804584,10.620687476414226,10.557342024073082,11.111049342522627,10.208536878202453,9.720965111234298,10.358311024344589,10.506296047521216,0.0,9.55663669124149,10.497317894407368,9.274439298053046,10.510318028927713,9.804329423712934,9.654257390472214,10.664500632362497,10.950968117952762,0.0,10.730947178760495,10.957043582907588,10.766564348604264,11.578589289778801,10.64706631140882,9.15536662813001,10.239592239073428,10.069241987451514,9.17563407486459,9.904219213584335,10.668794633743426,10.04191356819633,10.412499929128272,10.474042891571974,10.972132531972823,10.55132890791278,10.888376532636917,10.077179658336195,11.039282546888218,10.961256059113136,11.497265763434315,10.05758709522177,9.76122127372133
-,hsa_circ_0000732,ENSG00000074660,protein_coding,SCARF1,11.090634472551136,10.693885767091082,10.211018342968554,10.568216056520447,8.596425046558116,9.114906230689074,9.936097821941651,9.637229918520964,11.001141162344885,10.898289962163854,9.941986631938008,9.6373254203225,9.10565651723385,10.821283702363083,9.845277212236953,9.964602366479083,10.829872136451963,9.795205949829985,10.234596122768657,9.359713342513786,10.544374117499409,8.986322567137936,11.68453147410773,10.12376400850339,10.169332930450981,10.57529236836239,10.556598787563537,9.972858148900636,9.620377968788473,8.510837905224415,11.397861247050347,10.16582294311007,11.904229635652532,10.18015319646096,11.057896891965893,8.851747313930307,10.53611410269837,9.733416799032435,9.63460609953986,10.782568140815302,10.401643990276984,8.953152844233854,12.487495090584538,10.524626889675968,10.620199564868388,9.327410766793747,11.421102439438057,12.126481983648661,10.532320437211329,9.780608039056588,11.483439955144272,11.080693999086163,10.296178117390662,11.253461693610987,12.362746415840355,10.287065273072923,11.342339427882505,9.532790581908136,7.893482317837627,10.458006887428244,9.842950060455806,9.324641562691221,10.574455569652569,10.37232455888833,11.163776892464139,10.497521726085749
+,hsa_circ_0008488,ENSG00000156958,protein_coding,GALK2,10.254652898372617,9.017728684788226,9.93564012420698,9.675945505537074,9.916115034577425,9.307226016671486,9.67335792385379,10.751731290995151,10.09486633376401,10.535935837056176,9.095162600536044,0.0,11.103691095055781,10.206997382951904,10.52276085562831,10.66201990669821,10.73263023223486,10.531521890912057,9.993805723378358,9.87362758349038,10.097266390324299,10.23260226358804,10.29292612718852,9.8609881910327,10.671464737589753,10.5013415529755,10.097526337936566,10.557342024073082,10.619461199227258,10.677683436537407,9.791273031439362,9.680898390626874,10.631744269589877,0.0,9.55663669124149,10.775443943857546,10.651516579608902,10.832048284171272,10.218963483854969,10.862694217102561,0.0,9.688953662777395,0.0,11.467573187801037,11.01590824242361,10.104082349984195,11.364539955490923,11.042779048306892,10.154101032273923,9.588197267883663,10.48394373271837,10.496064520538543,9.991593487845476,10.586384603892817,12.362746415840355,11.075074907484952,10.342894956622768,10.811752349113773,10.004284771474042,9.934893585116466,10.661696926465652,11.216081208482219,10.044361289464398,9.2361265398849,10.05758709522177,11.082151540873996
+,hsa_circ_0000672,ENSG00000038532,protein_coding,CLEC16A,9.617878889170761,9.280299124475023,9.495593564169093,9.19122398591719,9.916115034577425,9.114906230689074,9.351871477891015,10.221588402586935,10.264644747846031,9.899045660750481,9.941986631938008,9.80704912430341,8.108272921986705,9.907718743256225,9.982638149109375,9.117760099706025,8.893516656311474,9.947046657427771,10.926017587285148,10.458077373508084,8.961342433229479,9.891885069527975,9.294075661656597,8.127637975686671,9.754712988573488,8.578126297322063,10.097526337936566,8.6530819061534,9.42799471803994,9.316496789549163,10.099082177498305,9.359409642690794,9.854786034926715,0.0,9.55663669124149,9.403294401839531,11.651068055221804,9.733416799032435,9.956171155041266,11.353457058408305,10.401643990276984,10.173881012375297,0.0,9.147681405715671,10.179954290519763,9.97867062832773,9.044798805835804,9.721876377986666,10.291489446783036,10.10220804052358,9.899484833717615,9.17563407486459,10.363240157612166,9.958865106437095,11.363020305611942,10.914688906173973,8.952381526329267,7.730296672814382,10.111099635920166,9.635673398281856,8.926807909833338,8.8401144449963,10.196227754482553,7.917782503578286,10.164405599319924,8.179579889904135
-,hsa_circ_0001819,ENSG00000104517,protein_coding,UBR5,10.354109842510734,9.694756456164743,11.008867091198828,10.568216056520447,10.053482803831631,10.627787083830253,10.350767101974203,0.0,10.794798570651974,10.63540672771812,9.357757289920322,9.6373254203225,10.274125907555636,10.850414101134422,10.914844774721832,10.6421327159192,11.087540188680375,10.711979461518105,11.818760108567679,10.551122676248154,10.724832705189426,11.11340950428731,10.29292612718852,11.061744912359112,10.905797296157115,10.712709928515872,11.09686779309738,10.110231154156777,11.37397503559787,10.967029901515048,11.30478748611376,11.264688644947007,10.631744269589877,9.595812307905282,10.140960465194935,10.586525346237375,10.410671545315708,9.511306820399072,10.803522432588949,11.862306775667486,11.079315896149883,10.950968117952762,0.0,11.408700725159752,10.620199564868388,11.103426791647115,9.721845993130964,10.791370534360874,10.831698052561102,10.239592239073428,11.705760393893284,9.759764740190194,10.761525129970627,10.668794633743426,0.0,10.412499929128272,10.757654718270688,10.531816410778239,10.762701905964319,10.519364695886624,10.077179658336195,10.216687534768829,10.68130319198597,10.819493263192088,11.05691006034182,10.634934524916607
+,hsa_circ_0003441,ENSG00000083544,protein_coding,TDRD3,10.447150355141494,8.282617464547613,10.54518553149663,10.18998947132888,11.293707454786311,10.393482724232681,9.67335792385379,9.637229918520964,10.416530560678048,10.050897646142307,9.77224495510405,10.22168394437949,10.563420677097143,10.065104638262243,9.523741158614435,10.330406601270386,10.73263023223486,10.79439383775481,10.119218688645228,9.552083902091239,9.223894377154755,9.891885069527975,9.615544052664303,9.347079746957611,10.584057182349826,9.838957017441219,9.098842526485521,10.457874735323026,10.14338196058215,9.967750446530044,10.442757533889392,9.359409642690794,9.048599196072768,0.0,10.140960465194935,10.369086639443122,9.95163732093067,9.925850008654226,10.334347583911851,9.561267342080384,11.166739515818412,8.369644991855829,10.903034953650984,11.28321808376056,10.279407050777756,9.84131008410026,7.726962319322028,10.306269288375505,10.291489446783036,9.95035077558816,10.069241987451514,9.981919406150086,10.151908982292124,10.498980407025018,0.0,9.635648239276449,9.536372926793248,9.532790581908136,10.210548342951466,10.841096187920366,9.842950060455806,9.68671156092717,10.044361289464398,10.613165200519367,9.816825111466958,10.634934524916607
-,hsa_circ_0007693,ENSG00000117419,protein_coding,ERI3,8.036583991692611,8.69649625947244,9.93564012420698,9.675945505537074,9.18014458324865,10.113604622545846,9.351871477891015,10.3734706623488,9.09618495019657,10.050897646142307,9.77224495510405,9.44493911213838,0.0,0.0,9.109356824793894,9.174243743838787,8.768261530288871,9.433099729320334,9.993805723378358,10.136405656748593,9.959894563203422,9.307681628916308,9.294075661656597,8.862538748630833,9.170585240270496,9.062474188804584,8.684681819615033,8.6530819061534,9.620377968788473,9.967750446530044,7.987982876954765,9.359409642690794,9.3699823031554,0.0,9.778755407160583,9.58746327894162,8.953093497385382,9.511306820399072,8.636419927405726,9.355110221934824,8.667164791463668,8.369644991855829,0.0,9.147681405715671,9.69502484306446,9.689481724163722,8.723553452029543,0.0,9.41797929202604,0.0,8.900994584983275,9.497063126071627,9.227050381328938,8.088256500966045,0.0,9.150946692959018,6.961092138628863,9.310722738157985,10.004284771474042,7.526228971045578,9.662587254287448,9.68671156092717,9.460081736857006,8.914796406755553,9.679481540441826,0.0
+,hsa_circ_0000818,ENSG00000141556,protein_coding,TBCD,8.036583991692611,9.017728684788226,8.689736780046632,8.869912752409395,9.594560198699748,9.766036419641878,0.0,0.0,0.0,8.731008175774928,9.095162600536044,7.642749862055129,10.804282094615653,9.851195291436111,9.523741158614435,9.51766834033286,9.629268297247227,9.433099729320334,9.85644368708812,10.010991295117822,9.223894377154755,10.376877968686856,11.099788111087209,0.0,9.170585240270496,9.713569334069371,9.557556372956643,0.0,10.14338196058215,9.967750446530044,9.20712440094192,10.528113905423613,9.3699823031554,0.0,9.29398538577579,8.26834532906432,10.121400434224405,10.247481435611297,9.63460609953986,9.561267342080384,9.081314784238913,0.0,11.902658197210839,10.283796846192395,9.95776913157062,9.519775109850743,9.721845993130964,9.570063098023365,9.640070393621219,9.103519966758297,10.358504427660103,8.17812670717737,9.904219213584335,8.088256500966045,10.04191356819633,8.415672004169595,10.03830172638375,0.0,8.890445444979472,9.105964512645649,9.34110411735331,9.838539585009814,9.197456944763045,10.37232455888833,8.943688391362933,9.983376179615794
-,hsa_circ_0001017,ENSG00000082898,protein_coding,XPO1,11.838827911563282,11.393990464850162,11.079223079439204,12.567503214885493,12.0524642377314,12.434490584747499,12.104876943630508,13.542428629815047,12.000789177435166,11.728034218075141,11.815388671649398,12.680126691833658,11.627053510779072,12.228444781562185,12.136810120128741,12.738302362395817,12.821416523793232,12.083420355574995,11.118569973820147,12.222887982658103,12.80664352737323,11.983831388596336,12.42132173414446,11.997292414192609,12.691859549160721,12.159624350395584,12.286322352456933,12.007396167306885,12.629998716868874,11.792686305357837,11.506346959943933,12.849260185106393,11.746731788254442,11.916248083389936,11.924324708405699,11.512080267961537,12.120428723664629,11.67969340880194,12.610300655921677,12.447140106118184,12.24887042901488,12.757802379088323,11.902658197210839,12.86779461383095,12.561418424207044,12.041712613750029,12.448315130459338,11.486204666823442,12.68910570257951,11.027585603694053,11.852559984233256,12.696916381896797,12.011586736919854,12.47551639415745,11.363020305611942,11.95612467768737,12.235167753919663,11.63083225729962,11.624824661479643,12.162552326618883,11.904039067029597,11.907727864632607,12.396898909593622,11.304691978001948,12.111006664117342,13.081652368085116
-,hsa_circ_0067900,ENSG00000173889,protein_coding,PHC3,8.450247232149405,9.864488016552544,8.497590735901614,7.8729931091746845,9.18014458324865,10.306086916870004,9.159541780710585,9.637229918520964,9.90240970340207,9.729309522120593,9.579835546004992,9.44493911213838,8.691491680199947,10.01452666140312,9.331376044936254,8.562588304551765,9.21483790226846,9.433099729320334,8.536848134175676,8.554004434597646,9.638328572070067,8.572232957902177,9.615544052664303,9.347079746957611,8.173086603473603,9.254781933801166,8.906573281969072,0.0,8.791727899280595,0.0,9.647054501362927,8.945104091138699,8.634469552556117,0.0,8.972631750763643,9.192126667137414,0.0,7.930292722506258,9.442220279524253,7.980119028952683,9.402710113040374,9.367462468958406,10.903034953650984,8.412410546078785,8.375705182126115,9.689481724163722,9.044798805835804,9.98462601676429,8.834070915075296,7.785520507663936,9.484950760428202,8.17812670717737,8.90572402111608,9.085603508737467,0.0,7.832820352041038,8.538314474084725,10.184158855636712,9.112403505018742,8.936366751545956,8.343326850926417,8.518973135896285,9.460081736857006,8.914796406755553,9.35799322412826,9.76122127372133
-,hsa_circ_0001072,ENSG00000121964,protein_coding,GTDC1,10.147828530747919,9.694756456164743,9.010965937492772,9.19122398591719,9.402181675223066,10.55383449020583,9.67335792385379,9.859363506541525,9.417585743127193,10.188277524257224,10.356657412099649,9.80704912430341,8.108272921986705,10.161233065979241,9.331376044936254,9.473335726147338,7.634723060643206,9.795205949829985,10.53393186697375,10.358614955499984,10.338071856151823,10.376877968686856,10.462723346020642,8.862538748630833,10.491010432875726,9.576237630014026,9.098842526485521,9.458900118547582,9.527390756334126,9.094481437833807,8.985138742608262,8.945104091138699,9.048599196072768,10.18015319646096,8.558551176588011,10.152452135504014,0.0,9.511306820399072,9.804329423712934,10.297468887162362,9.66538923215067,8.369644991855829,11.487746294344479,7.82956366778016,8.69676432293885,9.689481724163722,9.721845993130964,10.922544279396936,10.154101032273923,8.782247387880377,8.900994584983275,11.495564958446563,9.711789204267944,10.306477741230704,0.0,11.684897777382673,9.411018657018982,10.309586396984406,10.004284771474042,10.02226972265405,9.563178725584454,0.0,7.879210149488782,8.914796406755553,10.678601580914991,8.762882787833961
+,hsa_circ_0000116,ENSG00000198162,protein_coding,MAN1A2,11.304668027116778,9.864488016552544,10.079889726117061,10.774540232325727,10.178900547410159,10.698132992795351,11.05078183494063,10.751731290995151,11.001141162344885,10.63540672771812,10.472049988791522,11.22107971475778,11.010625395814731,10.113969347499715,10.981925003259363,10.91499555327092,10.476455333788648,10.432055837043148,10.621337467546134,10.943211141304525,10.097266390324299,10.508028152515807,9.878271907846392,10.708295425594198,9.584996720520676,11.382241988612591,11.051085351558896,10.820216852764615,9.527390756334126,10.967029901515048,10.889940070389866,10.16582294311007,10.631744269589877,11.594413303703028,10.671081978665502,10.643072788088682,10.121400434224405,10.09561020211127,10.09354264181572,11.407884421161997,10.401643990276984,9.367462468958406,0.0,9.824799147061308,10.279407050777756,9.97867062832773,7.726962319322028,10.486707480074825,10.002238615429631,10.779787665561916,11.542313489435383,10.17438614184337,10.427322873020879,9.669680593468227,0.0,10.149677212085868,10.857134837878668,10.631287116192636,10.390977338190757,10.458006887428244,10.612818036092381,9.838539585009814,9.682181505731121,10.234929872333348,10.164405599319924,10.760389798542773
-,hsa_circ_0003526,ENSG00000090487,protein_coding,SPG21,7.454366087632536,9.017728684788226,9.687988801136067,8.869912752409395,9.916115034577425,9.476897962538448,9.521551135511334,10.051814429018053,9.417585743127193,10.050897646142307,9.357757289920322,8.960340036427954,10.426012488640913,9.295536794636421,8.525699768516205,9.058974610768892,9.629268297247227,8.21348733362897,8.123104863852388,9.359713342513786,8.961342433229479,8.794083804047773,9.294075661656597,9.125056487074737,9.170585240270496,9.062474188804584,8.422348464245477,8.23923849487752,9.620377968788473,8.831974763955788,9.399464331352204,0.0,9.048599196072768,0.0,0.0,8.405423424954458,7.956001448347034,0.0,10.09354264181572,8.24220083283935,9.887527823676976,0.0,0.0,9.994547382236574,7.962114777577239,8.521739107819238,7.726962319322028,9.721876377986666,8.420086769920033,10.10220804052358,9.484950760428202,9.759764740190194,9.605006334341155,9.49997699697254,0.0,7.832820352041038,7.542189747530814,9.310722738157985,9.112403505018742,9.257705760362995,9.563178725584454,0.0,9.682181505731121,8.914796406755553,7.94661534226055,10.345629510905523
+,hsa_circ_0030720,ENSG00000134882,protein_coding,UBAC2,10.447150355141494,10.941675755264727,11.330655154374142,11.996461950043726,10.985721982688524,11.112953377839688,10.350767101974203,11.510380855729856,11.416002679903412,10.535935837056176,9.357757289920322,9.958891159554407,11.425488066547237,10.821283702363083,10.223426856664851,11.329846241912884,10.476455333788648,11.083752749081144,10.703748745228811,10.358614955499984,11.029524902680961,10.842242204276738,10.29292612718852,10.625883987809575,10.391546361612942,10.340993970615417,10.740908405730085,10.820216852764615,10.204729354536381,10.315364989008799,11.280549605736963,10.16582294311007,11.56990878335323,0.0,10.555678495014401,10.112958981973357,12.308016212564496,10.09561020211127,10.803522432588949,11.176651212403769,11.079315896149883,9.688953662777395,0.0,9.824799147061308,10.620199564868388,9.84131008410026,10.528468528019594,11.398773256535886,11.531833275114721,11.36447660475279,10.59934345734531,10.874345598167684,11.36269240955569,10.405937463385403,11.363020305611942,10.287065273072923,10.857134837878668,11.116454041556088,10.303581647337642,11.063376252738802,10.45538305827715,10.908103299636336,10.780780292270636,10.819493263192088,10.748948992581129,10.760389798542773
-,hsa_circ_0006856,ENSG00000197442,protein_coding,MAP3K5,9.448183386290216,9.280299124475023,9.273534196843846,9.675945505537074,8.917607491540608,8.892947417904727,9.521551135511334,10.958070601285607,9.09618495019657,9.899045660750481,10.578892639560015,8.225304017401863,0.0,7.215516162235142,9.845277212236953,9.427597506901641,9.47746760028988,8.21348733362897,8.123104863852388,9.721795353130213,9.80805241598061,8.794083804047773,10.877505246120148,9.125056487074737,9.584996720520676,7.843675086264515,9.268475145336778,10.110231154156777,9.790099294000994,10.093161262766387,8.209563260453182,0.0,0.0,10.594879789190742,10.430234747980998,9.698355676808092,8.539025966503592,10.09561020211127,9.220173462966631,8.656046694475664,0.0,10.366369968106577,0.0,9.632381308213896,0.0,8.521739107819238,10.04343235360713,8.7235838009458,10.291489446783036,7.785520507663936,9.707055531281615,11.565930493351592,10.151908982292124,8.823100091782917,0.0,9.150946692959018,9.536372926793248,8.312992738901814,8.890445444979472,9.635673398281856,9.215775443526667,9.102624088492815,9.874607055361956,9.913301037402606,8.681239850959084,8.762882787833961
